,Unnamed: 0,img_name,label,image_url
40,40,imgs/MNIST/Cutmix\img_40.png,"[0.0, 0.0, 0.65156090259552, 0.0, 0.34843912720680237, 0.0, 0.0, 0.0, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix\img_40.png
41,41,imgs/MNIST/Cutmix\img_41.png,"[0.0, 0.7838094234466553, 0.0, 0.21619057655334473, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix\img_41.png
42,42,imgs/MNIST/Cutmix\img_42.png,"[0.25935956835746765, 0.0, 0.0, 0.0, 0.0, 0.74064040184021, 0.0, 0.0, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix\img_42.png
43,43,imgs/MNIST/Cutmix\img_43.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix\img_43.png
44,44,imgs/MNIST/Cutmix\img_44.png,"[0.0, 0.0, 0.8303378224372864, 0.0, 0.0, 0.0, 0.16966216266155243, 0.0, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix\img_44.png
45,45,imgs/MNIST/Cutmix\img_45.png,"[0.0, 0.7029561400413513, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.29704388976097107, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix\img_45.png
46,46,imgs/MNIST/Cutmix\img_46.png,"[0.0, 0.2630517780780792, 0.7369482517242432, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix\img_46.png
47,47,imgs/MNIST/Cutmix\img_47.png,"[0.0, 0.0, 0.0, 0.0, 0.07796618342399597, 0.0, 0.0, 0.9220337867736816, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix\img_47.png
48,48,imgs/MNIST/Cutmix\img_48.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix\img_48.png
49,49,imgs/MNIST/Cutmix\img_49.png,"[0.0, 0.6245916485786438, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3754083514213562, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix\img_49.png
50,50,imgs/MNIST/Cutmix\img_50.png,"[0.89800626039505, 0.10199371725320816, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix\img_50.png
51,51,imgs/MNIST/Cutmix\img_51.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.48004329204559326, 0.0, 0.5199567079544067, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix\img_51.png
52,52,imgs/MNIST/Cutmix\img_52.png,"[0.0, 0.0, 0.0, 0.0, 0.30344611406326294, 0.0, 0.0, 0.6965538859367371, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix\img_52.png
53,53,imgs/MNIST/Cutmix\img_53.png,"[0.0, 0.8004683256149292, 0.0, 0.199531689286232, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix\img_53.png
54,54,imgs/MNIST/Cutmix\img_54.png,"[0.5080214142799377, 0.0, 0.0, 0.0, 0.0, 0.0, 0.49197858572006226, 0.0, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix\img_54.png
55,55,imgs/MNIST/Cutmix\img_55.png,"[0.752953827381134, 0.0, 0.24704615771770477, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix\img_55.png
56,56,imgs/MNIST/Cutmix\img_56.png,"[0.0, 0.0, 0.0, 0.30174627900123596, 0.0, 0.0, 0.6982537508010864, 0.0, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix\img_56.png
57,57,imgs/MNIST/Cutmix\img_57.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.6621857285499573, 0.3378143012523651, 0.0, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix\img_57.png
58,58,imgs/MNIST/Cutmix\img_58.png,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix\img_58.png
59,59,imgs/MNIST/Cutmix\img_59.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.17821533977985382, 0.0, 0.0, 0.8217846751213074, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix\img_59.png
60,60,imgs/MNIST/Cutmix\img_60.png,"[0.0, 0.0, 0.0, 0.9412559270858765, 0.0, 0.0, 0.058744095265865326, 0.0, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix\img_60.png
61,61,imgs/MNIST/Cutmix\img_61.png,"[0.0, 0.0, 0.8479089140892029, 0.0, 0.0, 0.0, 0.0, 0.15209107100963593, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix\img_61.png
62,62,imgs/MNIST/Cutmix\img_62.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.27322158217430115, 0.0, 0.0, 0.7267784476280212, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix\img_62.png
63,63,imgs/MNIST/Cutmix\img_63.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6790159344673157, 0.0, 0.0, 0.3209840655326843]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix\img_63.png
64,64,imgs/MNIST/Cutmix\img_64.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.6898571252822876, 0.0, 0.0, 0.31014284491539, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix\img_64.png
65,65,imgs/MNIST/Cutmix\img_65.png,"[0.0, 0.0, 0.0, 0.0, 0.5651522874832153, 0.0, 0.0, 0.0, 0.43484771251678467, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix\img_65.png
66,66,imgs/MNIST/Cutmix\img_66.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.01939825713634491, 0.0, 0.9806017279624939, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix\img_66.png
67,67,imgs/MNIST/Cutmix\img_67.png,"[0.4831983149051666, 0.0, 0.0, 0.0, 0.5168017148971558, 0.0, 0.0, 0.0, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix\img_67.png
68,68,imgs/MNIST/Cutmix\img_68.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4180132746696472, 0.0, 0.5819867253303528]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix\img_68.png
69,69,imgs/MNIST/Cutmix\img_69.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2692875862121582, 0.0, 0.0, 0.7307124137878418]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix\img_69.png
70,70,imgs/MNIST/Cutmix\img_70.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.30327749252319336, 0.6967225074768066]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix\img_70.png
71,71,imgs/MNIST/Cutmix\img_71.png,"[0.0, 0.0, 0.0, 0.3365460932254791, 0.0, 0.0, 0.0, 0.0, 0.6634539365768433, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix\img_71.png
72,72,imgs/MNIST/Cutmix\img_72.png,"[0.0, 0.0, 0.0, 0.5580589175224304, 0.0, 0.0, 0.0, 0.4419410526752472, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix\img_72.png
73,73,imgs/MNIST/Cutmix\img_73.png,"[0.584437370300293, 0.4155626595020294, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix\img_73.png
74,74,imgs/MNIST/Cutmix\img_74.png,"[0.011534099467098713, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9884659051895142, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix\img_74.png
75,75,imgs/MNIST/Cutmix\img_75.png,"[0.0, 0.3222658634185791, 0.0, 0.0, 0.0, 0.0, 0.6777341365814209, 0.0, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix\img_75.png
76,76,imgs/MNIST/Cutmix\img_76.png,"[0.0, 0.0, 0.0, 0.17026595771312714, 0.0, 0.0, 0.0, 0.0, 0.8297340273857117, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix\img_76.png
77,77,imgs/MNIST/Cutmix\img_77.png,"[0.0, 0.06037808209657669, 0.0, 0.0, 0.9396219253540039, 0.0, 0.0, 0.0, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix\img_77.png
78,78,imgs/MNIST/Cutmix\img_78.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.06410495191812515, 0.0, 0.9358950257301331, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix\img_78.png
79,79,imgs/MNIST/Cutmix\img_79.png,"[0.0, 0.0, 0.0, 0.9013737440109253, 0.0986262634396553, 0.0, 0.0, 0.0, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix\img_79.png
80,80,imgs/MNIST/Cutmix\img_80.png,"[0.0, 0.8894820809364319, 0.11051789671182632, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix\img_80.png
81,81,imgs/MNIST/Cutmix\img_81.png,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix\img_81.png
82,82,imgs/MNIST/Cutmix\img_82.png,"[0.0, 0.0, 0.9990846514701843, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0009153350838460028, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix\img_82.png
83,83,imgs/MNIST/Cutmix\img_83.png,"[0.0, 0.8903130888938904, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.109686940908432, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix\img_83.png
84,84,imgs/MNIST/Cutmix\img_84.png,"[0.0, 0.0, 0.0, 0.0, 0.6366119980812073, 0.36338797211647034, 0.0, 0.0, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix\img_84.png
85,85,imgs/MNIST/Cutmix\img_85.png,"[0.0, 0.0, 0.0, 0.3336062729358673, 0.0, 0.0, 0.0, 0.6663937568664551, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix\img_85.png
86,86,imgs/MNIST/Cutmix\img_86.png,"[0.5587427020072937, 0.0, 0.0, 0.0, 0.4412572681903839, 0.0, 0.0, 0.0, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix\img_86.png
87,87,imgs/MNIST/Cutmix\img_87.png,"[0.0, 0.0, 0.8406786322593689, 0.0, 0.0, 0.0, 0.1593213975429535, 0.0, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix\img_87.png
88,88,imgs/MNIST/Cutmix\img_88.png,"[0.9213492274284363, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07865077257156372]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix\img_88.png
89,89,imgs/MNIST/Cutmix\img_89.png,"[0.0, 0.0, 0.0, 0.0, 0.8037240505218506, 0.1962759643793106, 0.0, 0.0, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix\img_89.png
90,90,imgs/MNIST/Cutmix\img_90.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05457879975438118, 0.0, 0.9454212188720703]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix\img_90.png
91,91,imgs/MNIST/Cutmix\img_91.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.38902589678764343, 0.0, 0.0, 0.610974133014679, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix\img_91.png
92,92,imgs/MNIST/Cutmix\img_92.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.6949711441993713, 0.0, 0.0, 0.0, 0.30502885580062866]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix\img_92.png
93,93,imgs/MNIST/Cutmix\img_93.png,"[0.0, 0.46968725323677063, 0.530312716960907, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix\img_93.png
94,94,imgs/MNIST/Cutmix\img_94.png,"[0.545892059803009, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.45410796999931335]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix\img_94.png
95,95,imgs/MNIST/Cutmix\img_95.png,"[0.0, 0.0, 0.0, 0.0, 0.06786951422691345, 0.0, 0.9321304559707642, 0.0, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix\img_95.png
96,96,imgs/MNIST/Cutmix\img_96.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix\img_96.png
97,97,imgs/MNIST/Cutmix\img_97.png,"[0.0, 0.0, 0.0, 0.0, 0.15568587183952332, 0.0, 0.0, 0.0, 0.0, 0.8443140983581543]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix\img_97.png
98,98,imgs/MNIST/Cutmix\img_98.png,"[0.0, 0.42758166790008545, 0.0, 0.0, 0.0, 0.0, 0.5724183320999146, 0.0, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix\img_98.png
99,99,imgs/MNIST/Cutmix\img_99.png,"[0.5285519957542419, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.47144800424575806]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix\img_99.png
