,Unnamed: 0,img_name,label,image_url
72,72,imgs/CIFAR10/ORIG\img_72.png,2,https://github.com/fabriceyhc/Sibyl/tree/main//imgs/CIFAR10/ORIG\img_72.png
73,73,imgs/CIFAR10/ORIG\img_73.png,2,https://github.com/fabriceyhc/Sibyl/tree/main//imgs/CIFAR10/ORIG\img_73.png
74,74,imgs/CIFAR10/ORIG\img_74.png,9,https://github.com/fabriceyhc/Sibyl/tree/main//imgs/CIFAR10/ORIG\img_74.png
75,75,imgs/CIFAR10/ORIG\img_75.png,3,https://github.com/fabriceyhc/Sibyl/tree/main//imgs/CIFAR10/ORIG\img_75.png
76,76,imgs/CIFAR10/ORIG\img_76.png,6,https://github.com/fabriceyhc/Sibyl/tree/main//imgs/CIFAR10/ORIG\img_76.png
77,77,imgs/CIFAR10/ORIG\img_77.png,6,https://github.com/fabriceyhc/Sibyl/tree/main//imgs/CIFAR10/ORIG\img_77.png
78,78,imgs/CIFAR10/ORIG\img_78.png,0,https://github.com/fabriceyhc/Sibyl/tree/main//imgs/CIFAR10/ORIG\img_78.png
79,79,imgs/CIFAR10/ORIG\img_79.png,4,https://github.com/fabriceyhc/Sibyl/tree/main//imgs/CIFAR10/ORIG\img_79.png
80,80,imgs/CIFAR10/ORIG\img_80.png,8,https://github.com/fabriceyhc/Sibyl/tree/main//imgs/CIFAR10/ORIG\img_80.png
81,81,imgs/CIFAR10/ORIG\img_81.png,3,https://github.com/fabriceyhc/Sibyl/tree/main//imgs/CIFAR10/ORIG\img_81.png
82,82,imgs/CIFAR10/ORIG\img_82.png,8,https://github.com/fabriceyhc/Sibyl/tree/main//imgs/CIFAR10/ORIG\img_82.png
83,83,imgs/CIFAR10/ORIG\img_83.png,9,https://github.com/fabriceyhc/Sibyl/tree/main//imgs/CIFAR10/ORIG\img_83.png
84,84,imgs/CIFAR10/ORIG\img_84.png,9,https://github.com/fabriceyhc/Sibyl/tree/main//imgs/CIFAR10/ORIG\img_84.png
85,85,imgs/CIFAR10/ORIG\img_85.png,5,https://github.com/fabriceyhc/Sibyl/tree/main//imgs/CIFAR10/ORIG\img_85.png
86,86,imgs/CIFAR10/ORIG\img_86.png,0,https://github.com/fabriceyhc/Sibyl/tree/main//imgs/CIFAR10/ORIG\img_86.png
87,87,imgs/CIFAR10/ORIG\img_87.png,4,https://github.com/fabriceyhc/Sibyl/tree/main//imgs/CIFAR10/ORIG\img_87.png
88,88,imgs/CIFAR10/ORIG\img_88.png,0,https://github.com/fabriceyhc/Sibyl/tree/main//imgs/CIFAR10/ORIG\img_88.png
89,89,imgs/CIFAR10/ORIG\img_89.png,0,https://github.com/fabriceyhc/Sibyl/tree/main//imgs/CIFAR10/ORIG\img_89.png
90,90,imgs/CIFAR10/ORIG\img_90.png,5,https://github.com/fabriceyhc/Sibyl/tree/main//imgs/CIFAR10/ORIG\img_90.png
91,91,imgs/CIFAR10/ORIG\img_91.png,8,https://github.com/fabriceyhc/Sibyl/tree/main//imgs/CIFAR10/ORIG\img_91.png
92,92,imgs/CIFAR10/ORIG\img_92.png,7,https://github.com/fabriceyhc/Sibyl/tree/main//imgs/CIFAR10/ORIG\img_92.png
93,93,imgs/CIFAR10/ORIG\img_93.png,5,https://github.com/fabriceyhc/Sibyl/tree/main//imgs/CIFAR10/ORIG\img_93.png
94,94,imgs/CIFAR10/ORIG\img_94.png,9,https://github.com/fabriceyhc/Sibyl/tree/main//imgs/CIFAR10/ORIG\img_94.png
95,95,imgs/CIFAR10/ORIG\img_95.png,5,https://github.com/fabriceyhc/Sibyl/tree/main//imgs/CIFAR10/ORIG\img_95.png
96,96,imgs/CIFAR10/ORIG\img_96.png,6,https://github.com/fabriceyhc/Sibyl/tree/main//imgs/CIFAR10/ORIG\img_96.png
97,97,imgs/CIFAR10/ORIG\img_97.png,0,https://github.com/fabriceyhc/Sibyl/tree/main//imgs/CIFAR10/ORIG\img_97.png
98,98,imgs/CIFAR10/ORIG\img_98.png,5,https://github.com/fabriceyhc/Sibyl/tree/main//imgs/CIFAR10/ORIG\img_98.png
99,99,imgs/CIFAR10/ORIG\img_99.png,0,https://github.com/fabriceyhc/Sibyl/tree/main//imgs/CIFAR10/ORIG\img_99.png
