,Unnamed: 0,img_name,label,image_url
18,18,imgs/MNIST/Cutmix2\img_18.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.6506505608558655, 0.0, 0.0, 0.0, 0.3493494391441345]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_18.png
19,19,imgs/MNIST/Cutmix2\img_19.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.887467622756958, 0.0, 0.11253238469362259]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_19.png
20,20,imgs/MNIST/Cutmix2\img_20.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_20.png
21,21,imgs/MNIST/Cutmix2\img_21.png,"[0.950161337852478, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04983864352107048, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_21.png
22,22,imgs/MNIST/Cutmix2\img_22.png,"[0.18696610629558563, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8130338788032532, 0.0, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_22.png
23,23,imgs/MNIST/Cutmix2\img_23.png,"[0.0, 0.6706370711326599, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3293629288673401, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_23.png
24,24,imgs/MNIST/Cutmix2\img_24.png,"[0.21230080723762512, 0.0, 0.7876992225646973, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_24.png
25,25,imgs/MNIST/Cutmix2\img_25.png,"[0.0, 0.2730085253715515, 0.0, 0.0, 0.7269914746284485, 0.0, 0.0, 0.0, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_25.png
26,26,imgs/MNIST/Cutmix2\img_26.png,"[0.0, 0.0, 0.0, 0.0, 0.6650518178939819, 0.0, 0.0, 0.33494821190834045, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_26.png
27,27,imgs/MNIST/Cutmix2\img_27.png,"[0.0, 0.0, 0.0, 0.0, 0.2057654708623886, 0.0, 0.0, 0.0, 0.7942345142364502, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_27.png
28,28,imgs/MNIST/Cutmix2\img_28.png,"[0.266021192073822, 0.0, 0.0, 0.0, 0.0, 0.733978807926178, 0.0, 0.0, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_28.png
29,29,imgs/MNIST/Cutmix2\img_29.png,"[0.0, 0.0, 0.25542229413986206, 0.0, 0.7445777058601379, 0.0, 0.0, 0.0, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_29.png
30,30,imgs/MNIST/Cutmix2\img_30.png,"[0.0, 0.0, 0.9697697758674622, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.030230198055505753]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_30.png
31,31,imgs/MNIST/Cutmix2\img_31.png,"[0.0, 0.0, 0.0, 0.33977335691452026, 0.0, 0.6602266430854797, 0.0, 0.0, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_31.png
32,32,imgs/MNIST/Cutmix2\img_32.png,"[0.0, 0.0, 0.9112212061882019, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0887787789106369]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_32.png
33,33,imgs/MNIST/Cutmix2\img_33.png,"[0.0, 0.0, 0.0, 0.7026947140693665, 0.0, 0.0, 0.0, 0.0, 0.0, 0.29730528593063354]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_33.png
34,34,imgs/MNIST/Cutmix2\img_34.png,"[0.7540616393089294, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.24593833088874817, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_34.png
35,35,imgs/MNIST/Cutmix2\img_35.png,"[0.0, 0.0, 0.0, 0.0, 0.17947356402873993, 0.0, 0.0, 0.8205264210700989, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_35.png
36,36,imgs/MNIST/Cutmix2\img_36.png,"[0.0, 0.0, 0.0, 0.0, 0.012849986553192139, 0.0, 0.0, 0.9871500134468079, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_36.png
37,37,imgs/MNIST/Cutmix2\img_37.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.39218029379844666, 0.607819676399231, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_37.png
38,38,imgs/MNIST/Cutmix2\img_38.png,"[0.0, 0.0, 0.33086416125297546, 0.6691358685493469, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_38.png
39,39,imgs/MNIST/Cutmix2\img_39.png,"[0.0, 0.0, 0.0, 0.0, 0.7311359643936157, 0.0, 0.2688640356063843, 0.0, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_39.png
40,40,imgs/MNIST/Cutmix2\img_40.png,"[0.0, 0.0, 0.05212920531630516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9478707909584045]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_40.png
41,41,imgs/MNIST/Cutmix2\img_41.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_41.png
42,42,imgs/MNIST/Cutmix2\img_42.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4012310802936554, 0.5987688899040222, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_42.png
43,43,imgs/MNIST/Cutmix2\img_43.png,"[0.0, 0.0, 0.0, 0.11351991444826126, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8864800930023193]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_43.png
44,44,imgs/MNIST/Cutmix2\img_44.png,"[0.023728588595986366, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.976271390914917, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_44.png
45,45,imgs/MNIST/Cutmix2\img_45.png,"[0.0, 0.0, 0.0, 0.8858752846717834, 0.0, 0.0, 0.0, 0.0, 0.11412468552589417, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_45.png
46,46,imgs/MNIST/Cutmix2\img_46.png,"[0.5562898516654968, 0.4437101483345032, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_46.png
47,47,imgs/MNIST/Cutmix2\img_47.png,"[0.0, 0.0, 0.0, 0.32207077741622925, 0.0, 0.6779292225837708, 0.0, 0.0, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_47.png
48,48,imgs/MNIST/Cutmix2\img_48.png,"[0.0, 0.17944875359535217, 0.0, 0.0, 0.0, 0.0, 0.8205512166023254, 0.0, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_48.png
49,49,imgs/MNIST/Cutmix2\img_49.png,"[0.0, 0.0, 0.5128912925720215, 0.0, 0.4871087074279785, 0.0, 0.0, 0.0, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_49.png
50,50,imgs/MNIST/Cutmix2\img_50.png,"[0.0, 0.0, 0.0, 0.4871827960014343, 0.5128172039985657, 0.0, 0.0, 0.0, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_50.png
51,51,imgs/MNIST/Cutmix2\img_51.png,"[0.0, 0.0, 0.7153184413909912, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2846815586090088, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_51.png
52,52,imgs/MNIST/Cutmix2\img_52.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_52.png
53,53,imgs/MNIST/Cutmix2\img_53.png,"[0.0, 0.0, 0.0, 0.0, 0.2415076196193695, 0.0, 0.0, 0.0, 0.0, 0.7584923505783081]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_53.png
54,54,imgs/MNIST/Cutmix2\img_54.png,"[0.0, 0.0, 0.20443905889987946, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7955609560012817, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_54.png
55,55,imgs/MNIST/Cutmix2\img_55.png,"[0.0, 0.0, 0.0, 0.0, 0.37477612495422363, 0.0, 0.0, 0.6252238750457764, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_55.png
56,56,imgs/MNIST/Cutmix2\img_56.png,"[0.0, 0.0, 0.0, 0.43874993920326233, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5612500309944153]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_56.png
57,57,imgs/MNIST/Cutmix2\img_57.png,"[0.0, 0.0, 0.0, 0.0, 0.033706046640872955, 0.0, 0.0, 0.0, 0.9662939310073853, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_57.png
58,58,imgs/MNIST/Cutmix2\img_58.png,"[0.0, 0.638719379901886, 0.0, 0.3612806499004364, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_58.png
59,59,imgs/MNIST/Cutmix2\img_59.png,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_59.png
60,60,imgs/MNIST/Cutmix2\img_60.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.23110121488571167, 0.7688987851142883, 0.0, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_60.png
61,61,imgs/MNIST/Cutmix2\img_61.png,"[0.938525915145874, 0.06147410348057747, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_61.png
62,62,imgs/MNIST/Cutmix2\img_62.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.785853922367096, 0.21414607763290405, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_62.png
63,63,imgs/MNIST/Cutmix2\img_63.png,"[0.0, 0.8563717603683472, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14362823963165283, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_63.png
64,64,imgs/MNIST/Cutmix2\img_64.png,"[0.0, 0.693203330039978, 0.0, 0.0, 0.3067966401576996, 0.0, 0.0, 0.0, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_64.png
65,65,imgs/MNIST/Cutmix2\img_65.png,"[0.0, 0.0, 0.0, 0.0, 0.42347317934036255, 0.5765268206596375, 0.0, 0.0, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_65.png
66,66,imgs/MNIST/Cutmix2\img_66.png,"[0.0, 0.0, 0.7654539346694946, 0.0, 0.0, 0.0, 0.0, 0.0, 0.23454605042934418, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_66.png
67,67,imgs/MNIST/Cutmix2\img_67.png,"[0.0, 0.0, 0.33997493982315063, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6600250601768494]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_67.png
68,68,imgs/MNIST/Cutmix2\img_68.png,"[0.0, 0.0, 0.666583776473999, 0.0, 0.0, 0.0, 0.333416223526001, 0.0, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_68.png
69,69,imgs/MNIST/Cutmix2\img_69.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_69.png
70,70,imgs/MNIST/Cutmix2\img_70.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5571264028549194, 0.0, 0.0, 0.44287362694740295]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_70.png
71,71,imgs/MNIST/Cutmix2\img_71.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_71.png
72,72,imgs/MNIST/Cutmix2\img_72.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.7144620418548584, 0.0, 0.0, 0.2855379581451416, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_72.png
73,73,imgs/MNIST/Cutmix2\img_73.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_73.png
74,74,imgs/MNIST/Cutmix2\img_74.png,"[0.9538436532020569, 0.0, 0.0, 0.04615633562207222, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_74.png
75,75,imgs/MNIST/Cutmix2\img_75.png,"[0.0, 0.0, 0.0, 0.821877658367157, 0.0, 0.1781223565340042, 0.0, 0.0, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_75.png
76,76,imgs/MNIST/Cutmix2\img_76.png,"[0.0, 0.0, 0.0, 0.0, 0.5303363800048828, 0.4696636199951172, 0.0, 0.0, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_76.png
77,77,imgs/MNIST/Cutmix2\img_77.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_77.png
78,78,imgs/MNIST/Cutmix2\img_78.png,"[0.40683817863464355, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5931618213653564, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_78.png
79,79,imgs/MNIST/Cutmix2\img_79.png,"[0.0, 0.5597013235092163, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4402987062931061, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_79.png
80,80,imgs/MNIST/Cutmix2\img_80.png,"[0.0, 0.0, 0.0, 0.8790297508239746, 0.0, 0.0, 0.12097025662660599, 0.0, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_80.png
81,81,imgs/MNIST/Cutmix2\img_81.png,"[0.528418242931366, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.47158175706863403, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_81.png
82,82,imgs/MNIST/Cutmix2\img_82.png,"[0.7671314477920532, 0.0, 0.0, 0.23286858201026917, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_82.png
83,83,imgs/MNIST/Cutmix2\img_83.png,"[0.0, 0.0, 0.0, 0.38708555698394775, 0.0, 0.0, 0.0, 0.6129144430160522, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_83.png
84,84,imgs/MNIST/Cutmix2\img_84.png,"[0.0, 0.7295220494270325, 0.27047792077064514, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_84.png
85,85,imgs/MNIST/Cutmix2\img_85.png,"[0.0, 0.6247714757919312, 0.0, 0.37522849440574646, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_85.png
86,86,imgs/MNIST/Cutmix2\img_86.png,"[0.0, 0.23438532650470734, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7656146883964539, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_86.png
87,87,imgs/MNIST/Cutmix2\img_87.png,"[0.0, 0.0, 0.877284049987793, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12271597981452942]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_87.png
88,88,imgs/MNIST/Cutmix2\img_88.png,"[0.0, 0.0, 0.19564342498779297, 0.804356575012207, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_88.png
89,89,imgs/MNIST/Cutmix2\img_89.png,"[0.9545010924339294, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04549892991781235, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_89.png
90,90,imgs/MNIST/Cutmix2\img_90.png,"[0.1320548802614212, 0.0, 0.0, 0.86794513463974, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_90.png
91,91,imgs/MNIST/Cutmix2\img_91.png,"[0.9321481585502625, 0.0, 0.0, 0.06785183399915695, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_91.png
92,92,imgs/MNIST/Cutmix2\img_92.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_92.png
93,93,imgs/MNIST/Cutmix2\img_93.png,"[0.8276970982551575, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17230288684368134, 0.0, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_93.png
94,94,imgs/MNIST/Cutmix2\img_94.png,"[0.0, 0.0, 0.0, 0.05501852557063103, 0.0, 0.9449814558029175, 0.0, 0.0, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_94.png
95,95,imgs/MNIST/Cutmix2\img_95.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.791282594203949, 0.0, 0.0, 0.20871742069721222]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_95.png
96,96,imgs/MNIST/Cutmix2\img_96.png,"[0.6194097995758057, 0.0, 0.38059017062187195, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_96.png
97,97,imgs/MNIST/Cutmix2\img_97.png,"[0.9454487562179565, 0.0, 0.0, 0.0, 0.0, 0.054551225155591965, 0.0, 0.0, 0.0, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_97.png
98,98,imgs/MNIST/Cutmix2\img_98.png,"[0.0, 0.0, 0.0, 0.0, 0.4368042051792145, 0.0, 0.0, 0.0, 0.5631957650184631, 0.0]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_98.png
99,99,imgs/MNIST/Cutmix2\img_99.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8665091395378113, 0.0, 0.0, 0.13349086046218872]",https://github.com/fabriceyhc/Sibyl/tree/main//imgs/MNIST/Cutmix2\img_99.png
